train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
6689,-686.6513671875,17939.947265625,1.367559552192688,0.0003,-1.8770148754119873,388,56,64.90357993999999,119,15.15,6790
6769,-689.96923828125,33744.515625,1.391865611076355,0.0003,-1.5385082960128784,392,56,65.76849468,121,15.36,6870
6921,-764.0439453125,28781.69921875,1.4334040880203247,0.0003,-2.135817527770996,396,56,70.60870026,123,16.32,7022
7073,-857.9195556640625,19605.4609375,1.5181031227111816,0.0003,-4.816131114959717,400,56,75.02969153,126,17.32,7174
7149,-823.258056640625,42839.56640625,1.5660433769226074,0.0003,-3.6757607460021973,404,56,76.14163298,127,17.55,7250
7315,-861.3223266601562,30080.33203125,1.6351560354232788,0.0003,-3.2443671226501465,408,56,81.99235551,130,18.68,7416
7481,-802.634765625,37325.609375,1.7059581279754639,0.0003,-2.0150632858276367,412,56,87.99745203999998,133,19.82,7582
7653,-813.7072143554688,45102.4296875,1.7432113885879517,0.0003,-2.7088632583618164,416,56,94.17679885,136,21.02,7754
7826,-899.2977294921875,41114.80078125,1.8569141626358032,0.0003,-3.3202931880950928,420,56,100.84080100000003,139,22.22,7927
7995,-881.5980834960938,26708.078125,1.9137061834335327,0.0003,-2.2947397232055664,424,56,106.59763279,142,23.37,8096
8105,-956.3370361328125,39240.7578125,1.957990288734436,0.0003,-6.391458988189697,428,56,108.90420300000001,144,23.91,8206
8175,-941.4338989257812,31091.50390625,2.0012519359588623,0.0003,-2.0713205337524414,432,56,109.29399696,145,24.03,8276
8235,-999.921630859375,32450.8828125,2.018122673034668,0.0003,-3.8009986877441406,436,56,109.22831158999999,146,24.03,8336
8293,-1014.3651733398438,35200.1171875,2.056723117828369,0.0003,-6.381374359130859,440,56,109.03412589999999,147,24.01,8394
8349,-975.9362182617188,48815.8359375,2.096320867538452,0.0003,-3.979208469390869,444,56,109.05093330000001,148,24.01,8450
8406,-971.5765991210938,47531.25390625,2.1181023120880127,0.0003,-1.2168306112289429,448,56,109.19346756,149,24.01,8507
8466,-1000.447265625,44827.09375,2.126352310180664,0.0003,-2.965121269226074,452,56,109.385713,151,24.03,8567
8526,-1074.8232421875,49885.53125,2.159116268157959,0.0003,-5.708479881286621,456,56,109.33429187000002,152,24.02,8627
8584,-1097.1812744140625,33204.8125,2.199958086013794,0.0003,-4.089501857757568,460,56,109.30580933999998,153,24.0,8685
8641,-1175.59130859375,58256.1796875,2.243177890777588,0.0003,-9.974571228027344,464,56,109.26070312,154,23.97,8742
8697,-1094.85107421875,49536.515625,2.2970175743103027,0.0003,-4.083288669586182,468,56,109.03731561999997,155,23.91,8798
8755,-1088.34814453125,70895.6953125,2.320716619491577,0.0003,-1.3251862525939941,472,56,107.20027997999999,156,23.57,8856
8822,-1132.870361328125,58238.01171875,2.3410494327545166,0.0003,-4.909309387207031,476,56,106.09736943,157,23.39,8923
8898,-1096.91552734375,54525.92578125,2.383646011352539,0.0003,-2.9026756286621094,480,56,105.87506704999998,159,23.44,8999
8963,-1106.19287109375,49504.66796875,2.4169976711273193,0.0003,-5.941726207733154,484,56,106.0620549,160,23.44,9064
9027,-1112.5548095703125,60607.54296875,2.4715821743011475,0.0003,-7.003340721130371,488,56,106.03338688,161,23.38,9128
9091,-1079.45703125,65866.78125,2.5258047580718994,0.0003,-4.854197978973389,492,56,105.24586987999997,162,23.22,9192
9155,-1059.2135009765625,44635.109375,2.5648701190948486,0.0003,-4.195760726928711,496,56,100.56821561999999,163,22.34,9256
9254,-1026.34326171875,69602.328125,2.6196939945220947,0.0003,-2.087127208709717,500,56,97.62612981999999,165,21.81,9355
9371,-994.0985107421875,50351.0234375,2.671647548675537,0.0003,-3.2066564559936523,504,56,98.89144745,167,22.22,9472
9493,-939.2755126953125,50419.83984375,2.703744888305664,0.0003,-0.9547780156135559,508,56,95.6896596,169,21.78,9594
9627,-891.2357788085938,32167.34375,2.724026679992676,0.0003,0.5985603332519531,512,56,92.83614046999999,171,21.46,9728
9767,-889.8350830078125,36431.1171875,2.6658313274383545,0.0003,5.958014488220215,516,57,90.24547029999998,173,21.14,9868
9935,-1162.0343017578125,60548.8671875,2.6544015407562256,0.0003,-4.982461929321289,520,57,87.95186283999999,176,21.09,10036
10056,-1129.9896240234375,71567.0,2.747529983520508,0.0003,-1.932621955871582,524,56,85.49108245,178,20.61,10157
10189,-1134.26904296875,38728.9921875,2.736266613006592,0.0003,0.8917653560638428,528,56,87.06811473000002,180,20.84,10290
10300,-1205.5511474609375,55458.8671875,2.773545265197754,0.0003,-5.478042125701904,532,56,88.6858624,182,21.25,10401
10386,-1242.8642578125,67558.4921875,2.8755950927734375,0.0003,-8.75489616394043,536,57,90.00839093,183,21.51,10487
10442,-1191.306884765625,57199.2890625,2.9523162841796875,0.0003,-6.2743120193481445,540,57,90.07616697000002,184,21.49,10543
10502,-1142.10546875,79169.5859375,3.009500503540039,0.0003,-4.156085968017578,544,57,90.35580253,185,21.53,10603
10560,-1117.7518310546875,35202.6796875,3.0419206619262695,0.0003,-1.4056086540222168,548,57,90.35077011999999,185,21.54,10661
10616,-1100.9278564453125,51839.6015625,3.0502331256866455,0.0003,1.0581597089767456,552,57,90.15558193000001,187,21.5,10717
10675,-1083.91552734375,49219.5703125,3.0321316719055176,0.0003,3.16081166267395,556,57,90.10381232,188,21.49,10776
10735,-1095.558349609375,70393.625,3.0013933181762695,0.0003,1.7209479808807373,560,57,90.16487605999998,189,21.51,10836
10796,-1251.0205078125,51674.125,2.9643137454986572,0.0003,-0.5074515342712402,564,57,90.34773217999998,190,21.55,10897
10857,-1376.19677734375,67939.890625,3.0102415084838867,0.0003,-8.908239364624023,568,57,90.56761769,192,21.6,10958
10921,-1385.465576171875,79129.03125,3.109711170196533,0.0003,-8.479097366333008,572,57,90.79637648999999,193,21.66,11022
11022,-1304.154052734375,64808.03125,3.1913223266601562,0.0003,-2.0268235206604004,576,57,92.2046974,195,22.0,11123
11178,-1245.274169921875,81825.78125,3.2066657543182373,0.0003,0.6858953237533569,580,57,96.52832776000001,197,22.8,11279
11252,-1286.177490234375,72111.5625,3.2038421630859375,0.0003,-0.9009009003639221,584,57,97.10489733000003,199,22.89,11353
11309,-1321.921630859375,60850.390625,3.21399188041687,0.0003,-0.28028565645217896,588,57,96.83102817999998,200,22.82,11410
11368,-1343.60302734375,58346.265625,3.2337794303894043,0.0003,-3.9055583477020264,592,56,96.67265598999998,201,22.77,11469
11425,-1286.267578125,70194.390625,3.278743267059326,0.0003,-2.9953601360321045,596,56,96.39992480000002,202,22.7,11526
11485,-1305.997802734375,52397.07421875,3.300509214401245,0.0003,-0.006714656949043274,600,56,95.23945423,203,22.31,11586
11545,-1309.087646484375,78432.0859375,3.2911131381988525,0.0003,0.8460814952850342,604,56,93.15597548,204,21.74,11646
11605,-1307.928955078125,60456.671875,3.274819850921631,0.0003,1.9602571725845337,608,56,90.83848757999998,206,21.12,11706
11664,-1351.98876953125,91543.640625,3.26623797416687,0.0003,-2.2852895259857178,612,56,88.02123032000002,207,20.37,11765
11722,-1322.046875,103355.0390625,3.31504225730896,0.0003,-4.298157691955566,616,56,84.81974426999999,208,19.55,11823
11779,-1277.2470703125,61007.046875,3.3647799491882324,0.0003,-1.838926076889038,620,56,80.63223756999999,209,18.44,11880
11838,-1249.7745361328125,78391.40625,3.3772945404052734,0.0003,1.072383165359497,624,56,77.54222237,210,17.82,11939
11900,-1212.410888671875,96312.2578125,3.3475050926208496,0.0003,3.7729873657226562,628,56,73.87432030000001,211,17.11,12001
11994,-1200.48388671875,66665.6875,3.255145788192749,0.0003,3.941596508026123,632,56,73.17015691,213,16.94,12095
12216,-1313.691162109375,46429.078125,3.201707124710083,0.0003,-2.425508499145508,636,56,80.08182003999998,217,18.3,12317
12526,-1449.3212890625,71080.4375,3.257176160812378,0.0003,-6.289985179901123,640,56,92.91137794000001,222,20.84,12627
12758,-1344.173583984375,101378.7421875,3.6760551929473877,0.0003,-3.6210408210754395,644,56,100.6851556,226,22.56,12859
12975,-1267.919189453125,58343.0234375,3.5619935989379883,0.0003,7.168279647827148,648,56,107.92897251000001,230,24.15,13076
13128,-1401.9638671875,96724.84375,3.4399654865264893,0.0003,-3.950010061264038,652,56,112.78212468000001,233,25.12,13229
13220,-1384.3291015625,73450.9375,3.5819203853607178,0.0003,-7.689420700073242,656,56,114.61994259,234,25.45,13321
13312,-1311.31787109375,62467.71875,3.7007369995117188,0.0003,-3.123101234436035,660,56,116.46635600000002,236,25.77,13413
13406,-1255.763427734375,115093.625,3.7048840522766113,0.0003,4.380354881286621,664,56,118.32087920000002,238,26.1,13507
13503,-1216.515625,51431.90625,3.6121695041656494,0.0003,5.2903571128845215,668,56,120.39920936,239,26.46,13604
13615,-1233.533447265625,81564.734375,3.5171215534210205,0.0003,1.3243945837020874,672,56,122.98594492000004,241,26.94,13716
13702,-1254.871826171875,60898.7734375,3.494436025619507,0.0003,0.19430309534072876,676,56,122.97402243000002,243,26.8,13803
13765,-1320.0733642578125,106636.078125,3.521888256072998,0.0003,-4.341307640075684,680,56,118.52275631000002,244,25.87,13866
13821,-1319.173095703125,63148.2265625,3.564018964767456,0.0003,-2.576385498046875,684,56,117.74914623,245,25.69,13922
